city,city_ascii,state_id,state_name,lat,lng
Carmel,Carmel,IN,Indiana,39.965,-86.146
Hesperia,Hesperia,CA,California,34.3975,-117.3147
Bismarck,Bismarck,ND,North Dakota,46.8143,-100.7694
Santa Fe,Santa Fe,NM,New Mexico,35.6619,-105.9819
Boca Raton,Boca Raton,FL,Florida,26.3752,-80.108
Norwalk,Norwalk,CA,California,33.9069,-118.0829
San Angelo,San Angelo,TX,Texas,31.4424,-100.4504
Lafayette,Lafayette,CO,Colorado,39.9946,-105.0998
Federal Way,Federal Way,WA,Washington,47.3091,-122.3358
Atascocita,Atascocita,TX,Texas,29.9777,-95.1953
Vista,Vista,CA,California,33.1896,-117.2386
Prescott Valley,Prescott Valley,AZ,Arizona,34.598,-112.3185
Suffolk,Suffolk,VA,Virginia,36.6953,-76.6398
Palm Coast,Palm Coast,FL,Florida,29.5389,-81.2457
Williamsburg,Williamsburg,VA,Virginia,37.2693,-76.7076
Sunrise,Sunrise,FL,Florida,26.1547,-80.2997
Beaverton,Beaverton,OR,Oregon,45.4779,-122.8168
Middletown,Middletown,OH,Ohio,39.5033,-84.3659
Lawrence,Lawrence,KS,Kansas,38.9597,-95.2642
La Crosse,La Crosse,WI,Wisconsin,43.8241,-91.2268
Portsmouth,Portsmouth,VA,Virginia,36.8468,-76.354
Orem,Orem,UT,Utah,40.2981,-111.6994
Tracy,Tracy,CA,California,37.7269,-121.4523
Edmond,Edmond,OK,Oklahoma,35.6689,-97.416
Plantation,Plantation,FL,Florida,26.1259,-80.2617
Fort Myers,Fort Myers,FL,Florida,26.6194,-81.8302
Arden-Arcade,Arden-Arcade,CA,California,38.6017,-121.3845
San Marcos,San Marcos,CA,California,33.135,-117.1743
San Germán,San German,PR,Puerto Rico,18.0827,-67.046
Sandy,Sandy,UT,Utah,40.5709,-111.8506
Manteca,Manteca,CA,California,37.7927,-121.2264
Fall River,Fall River,MA,Massachusetts,41.7136,-71.1015
Mount Pleasant,Mount Pleasant,SC,South Carolina,32.8537,-79.8203
Livonia,Livonia,MI,Michigan,42.3972,-83.3733
O'Fallon,O'Fallon,MO,Missouri,38.785,-90.7175
Rapid City,Rapid City,SD,South Dakota,44.0716,-103.2204
Carson,Carson,CA,California,33.8374,-118.2559
Compton,Compton,CA,California,33.893,-118.2274
Chino,Chino,CA,California,33.9836,-117.6654
Hoover,Hoover,AL,Alabama,33.3763,-86.8068
Roswell,Roswell,GA,Georgia,34.0391,-84.3513
Kirkland,Kirkland,WA,Washington,47.697,-122.2057
Avondale,Avondale,AZ,Arizona,33.3873,-112.3235
Alafaya,Alafaya,FL,Florida,28.528,-81.1868
Norwalk,Norwalk,CT,Connecticut,41.1144,-73.4215
South Gate,South Gate,CA,California,33.9447,-118.1926
Santa Monica,Santa Monica,CA,California,34.0235,-118.481
Slidell,Slidell,LA,Louisiana,30.2887,-89.7828
Florence,Florence,SC,South Carolina,34.178,-79.7898
Germantown,Germantown,MD,Maryland,39.1755,-77.2643
Lawton,Lawton,OK,Oklahoma,34.6175,-98.4202
Missoula,Missoula,MT,Montana,46.8751,-114.0214
Mayagüez,Mayaguez,PR,Puerto Rico,18.2003,-67.1397
Westminster,Westminster,CA,California,33.7523,-117.9938
Joplin,Joplin,MO,Missouri,37.0757,-94.5018
Clifton,Clifton,NJ,New Jersey,40.863,-74.1575
Waukegan,Waukegan,IL,Illinois,42.3698,-87.8716
Newton,Newton,MA,Massachusetts,42.3316,-71.2085
Lawrence,Lawrence,MA,Massachusetts,42.7002,-71.1626
Bloomington,Bloomington,MN,Minnesota,44.8306,-93.3151
St. Augustine,St. Augustine,FL,Florida,29.8976,-81.31
Springdale,Springdale,AR,Arkansas,36.1901,-94.1574
Deerfield Beach,Deerfield Beach,FL,Florida,26.305,-80.1277
Bryan,Bryan,TX,Texas,30.665,-96.3807
Troy,Troy,MI,Michigan,42.5817,-83.1457
San Leandro,San Leandro,CA,California,37.7074,-122.1599
Franklin,Franklin,TN,Tennessee,35.92,-86.8516
Mission,Mission,TX,Texas,26.2039,-98.3256
Citrus Heights,Citrus Heights,CA,California,38.6948,-121.288
Melbourne,Melbourne,FL,Florida,28.1086,-80.6627
Lake Forest,Lake Forest,CA,California,33.6605,-117.6714
Whittier,Whittier,CA,California,33.9678,-118.0188
Winchester,Winchester,VA,Virginia,39.1735,-78.1746
Georgetown,Georgetown,TX,Texas,30.666,-97.6966
San Ramon,San Ramon,CA,California,37.7624,-121.9365
Town 'n' Country,Town 'n' Country,FL,Florida,28.0106,-82.5763
Auburn,Auburn,WA,Washington,47.3039,-122.2108
Livermore,Livermore,CA,California,37.6868,-121.7607
Muncie,Muncie,IN,Indiana,40.1989,-85.395
Baytown,Baytown,TX,Texas,29.7587,-94.9671
Hawthorne,Hawthorne,CA,California,33.9147,-118.3476
Lehi,Lehi,UT,Utah,40.4136,-111.8725
Wenatchee,Wenatchee,WA,Washington,47.436,-120.3295
North Port,North Port,FL,Florida,27.0576,-82.1977
State College,State College,PA,Pennsylvania,40.7909,-77.8567
Vineland,Vineland,NJ,New Jersey,39.4653,-74.9981
Folsom,Folsom,CA,California,38.6668,-121.1422
Brooklyn Park,Brooklyn Park,MN,Minnesota,45.1112,-93.3505
Newport Beach,Newport Beach,CA,California,33.6151,-117.8668
Mountain View,Mountain View,CA,California,37.4001,-122.0796
Westland,Westland,MI,Michigan,42.3192,-83.3805
Farmington Hills,Farmington Hills,MI,Michigan,42.486,-83.3771
The Villages,The Villages,FL,Florida,28.9034,-81.9887
Layton,Layton,UT,Utah,41.077,-111.962
Cranston,Cranston,RI,Rhode Island,41.7658,-71.4858
Warwick,Warwick,RI,Rhode Island,41.7062,-71.4334
Madera,Madera,CA,California,36.963,-120.0778
Buena Park,Buena Park,CA,California,33.8572,-118.0046
Homestead,Homestead,FL,Florida,25.4665,-80.4472
Cicero,Cicero,IL,Illinois,41.8445,-87.7593
New Rochelle,New Rochelle,NY,New York,40.9304,-73.7836
South Jordan,South Jordan,UT,Utah,40.557,-111.9784
Largo,Largo,FL,Florida,27.9088,-82.7712
Redwood City,Redwood City,CA,California,37.5025,-122.2253
Newark,Newark,OH,Ohio,40.0706,-82.425
Napa,Napa,CA,California,38.2975,-122.301
Miami Beach,Miami Beach,FL,Florida,25.8171,-80.1396
Johns Creek,Johns Creek,GA,Georgia,34.0333,-84.2027
Rancho Cordova,Rancho Cordova,CA,California,38.5737,-121.2527
Silver Spring,Silver Spring,MD,Maryland,39.0028,-77.0207
Boynton Beach,Boynton Beach,FL,Florida,26.5281,-80.0811
Elizabethtown,Elizabethtown,KY,Kentucky,37.7031,-85.8773
Flagstaff,Flagstaff,AZ,Arizona,35.1872,-111.6194
Somerville,Somerville,MA,Massachusetts,42.3908,-71.1014
Alhambra,Alhambra,CA,California,34.084,-118.1355
Springfield,Springfield,OH,Ohio,39.93,-83.7959
Albany,Albany,GA,Georgia,31.5776,-84.1762
Anderson,Anderson,IN,Indiana,40.0891,-85.6892
Terre Haute,Terre Haute,IN,Indiana,39.466,-87.3751
Perris,Perris,CA,California,33.7898,-117.2233
Jackson,Jackson,MI,Michigan,42.2431,-84.4038
Florence,Florence,AL,Alabama,34.8303,-87.6655
Pharr,Pharr,TX,Texas,26.1685,-98.1904
Alton,Alton,IL,Illinois,38.9037,-90.152
Anniston,Anniston,AL,Alabama,33.6712,-85.8135
Jonesboro,Jonesboro,AR,Arkansas,35.8212,-90.6791
Decatur,Decatur,IL,Illinois,39.8557,-88.9342
Pine Hills,Pine Hills,FL,Florida,28.5818,-81.4692
Cheyenne,Cheyenne,WY,Wyoming,41.135,-104.7902
Port Huron,Port Huron,MI,Michigan,42.9821,-82.4388
Parma,Parma,OH,Ohio,41.3843,-81.7286
Lakewood,Lakewood,CA,California,33.8471,-118.1222
Hattiesburg,Hattiesburg,MS,Mississippi,31.3074,-89.317
Turlock,Turlock,CA,California,37.5053,-120.8588
Pasco,Pasco,WA,Washington,46.2506,-119.1305
Kendall,Kendall,FL,Florida,25.6697,-80.3556
Upland,Upland,CA,California,34.1178,-117.6604
Plymouth,Plymouth,MN,Minnesota,45.0225,-93.4617
Doral,Doral,FL,Florida,25.8152,-80.3565
Castle Rock,Castle Rock,CO,Colorado,39.3763,-104.8535
Valdosta,Valdosta,GA,Georgia,30.8502,-83.2788
Daytona Beach,Daytona Beach,FL,Florida,29.1995,-81.0982
Tustin,Tustin,CA,California,33.7311,-117.8107
Milpitas,Milpitas,CA,California,37.4336,-121.8921
Loveland,Loveland,CO,Colorado,40.4166,-105.0623
Flower Mound,Flower Mound,TX,Texas,33.0343,-97.1146
Woodbury,Woodbury,MN,Minnesota,44.9057,-92.923
Cedar Park,Cedar Park,TX,Texas,30.5105,-97.8197
Bethlehem,Bethlehem,PA,Pennsylvania,40.6266,-75.3679
Chino Hills,Chino Hills,CA,California,33.9508,-117.7254
Wausau,Wausau,WI,Wisconsin,44.962,-89.6459
Morgantown,Morgantown,WV,West Virginia,39.6383,-79.9464
Davis,Davis,CA,California,38.5553,-121.737
Mableton,Mableton,GA,Georgia,33.8133,-84.5655
Mansfield,Mansfield,TX,Texas,32.569,-97.1213
Wyoming,Wyoming,MI,Michigan,42.8908,-85.7066
Redmond,Redmond,WA,Washington,47.6763,-122.1169
Alameda,Alameda,CA,California,37.7668,-122.267
Saratoga Springs,Saratoga Springs,NY,New York,43.0674,-73.7775
Rochester Hills,Rochester Hills,MI,Michigan,42.6645,-83.1563
Pleasanton,Pleasanton,CA,California,37.6663,-121.8805
Carmichael,Carmichael,CA,California,38.6318,-121.3263
Camarillo,Camarillo,CA,California,34.223,-119.0321
Schaumburg,Schaumburg,IL,Illinois,42.0308,-88.0838
Bellflower,Bellflower,CA,California,33.888,-118.1271
Texarkana,Texarkana,TX,Texas,33.45,-94.0847
Hammond,Hammond,IN,Indiana,41.6168,-87.4909
Salisbury,Salisbury,MD,Maryland,38.3756,-75.5865
Missouri City,Missouri City,TX,Texas,29.563,-95.5365
Dothan,Dothan,AL,Alabama,31.2336,-85.407
Alexandria,Alexandria,LA,Louisiana,31.2923,-92.4702
Evanston,Evanston,IL,Illinois,42.0464,-87.6943
Broomfield,Broomfield,CO,Colorado,39.9542,-105.0526
Pittsburg,Pittsburg,CA,California,38.0182,-121.8965
Southfield,Southfield,MI,Michigan,42.4765,-83.2605
Wesley Chapel,Wesley Chapel,FL,Florida,28.2106,-82.3238
Arlington Heights,Arlington Heights,IL,Illinois,42.0955,-87.9826
Pawtucket,Pawtucket,RI,Rhode Island,41.8744,-71.3743
Apple Valley,Apple Valley,CA,California,34.5352,-117.2109
Sheboygan,Sheboygan,WI,Wisconsin,43.7403,-87.7316
Oshkosh,Oshkosh,WI,Wisconsin,44.0227,-88.5619
Ellicott City,Ellicott City,MD,Maryland,39.2774,-76.8345
Mansfield,Mansfield,OH,Ohio,40.7656,-82.5275
Poinciana,Poinciana,FL,Florida,28.1217,-81.4821
Lodi,Lodi,CA,California,38.1218,-121.2932
Battle Creek,Battle Creek,MI,Michigan,42.2985,-85.2296
Lauderhill,Lauderhill,FL,Florida,26.1605,-80.2241
Lebanon,Lebanon,PA,Pennsylvania,40.3412,-76.4228
Lakeville,Lakeville,MN,Minnesota,44.6774,-93.252
Dover,Dover,NH,New Hampshire,43.1887,-70.8845
New Britain,New Britain,CT,Connecticut,41.6759,-72.7862
Bolingbrook,Bolingbrook,IL,Illinois,41.6901,-88.1021
Leander,Leander,TX,Texas,30.5728,-97.8618
Owensboro,Owensboro,KY,Kentucky,37.7575,-87.1172
Conway,Conway,AR,Arkansas,35.0753,-92.4692
Harrisonburg,Harrisonburg,VA,Virginia,38.4362,-78.8735
Redlands,Redlands,CA,California,34.0512,-117.1712
Noblesville,Noblesville,IN,Indiana,40.0355,-86.0042
Rocklin,Rocklin,CA,California,38.8075,-121.2489
St. Joseph,St. Joseph,MO,Missouri,39.7598,-94.821
Tamarac,Tamarac,FL,Florida,26.2056,-80.2539
Rogers,Rogers,AR,Arkansas,36.317,-94.1531
Pocatello,Pocatello,ID,Idaho,42.8724,-112.4647
Caguas,Caguas,PR,Puerto Rico,18.2319,-66.0388
Morristown,Morristown,TN,Tennessee,36.2043,-83.3001
Altoona,Altoona,PA,Pennsylvania,40.5082,-78.4007
San Marcos,San Marcos,TX,Texas,29.8734,-97.9356
Jackson,Jackson,TN,Tennessee,35.6538,-88.8354
Ankeny,Ankeny,IA,Iowa,41.7288,-93.6031
Glen Burnie,Glen Burnie,MD,Maryland,39.156,-76.6071
Bristol,Bristol,TN,Tennessee,36.5572,-82.2154
Blaine,Blaine,MN,Minnesota,45.1696,-93.2077
Lake Elsinore,Lake Elsinore,CA,California,33.6847,-117.3344
Maricopa,Maricopa,AZ,Arizona,33.0408,-112.0011
Mount Vernon,Mount Vernon,NY,New York,40.9136,-73.8291
Framingham,Framingham,MA,Massachusetts,42.3085,-71.4368
Michigan City,Michigan City,IN,Indiana,41.7092,-86.869
Casas Adobes,Casas Adobes,AZ,Arizona,32.3423,-111.0113
Cleveland,Cleveland,TN,Tennessee,35.1817,-84.8707
Janesville,Janesville,WI,Wisconsin,42.6854,-89.0135
Queen Creek,Queen Creek,AZ,Arizona,33.2454,-111.6173
Wilmington,Wilmington,DE,Delaware,39.7415,-75.5416
Centreville,Centreville,VA,Virginia,38.839,-77.4389
Bayonne,Bayonne,NJ,New Jersey,40.6668,-74.1158
Sumter,Sumter,SC,South Carolina,33.9392,-80.393
St. Charles,St. Charles,MO,Missouri,38.7954,-90.5157
Sherman,Sherman,TX,Texas,33.6273,-96.6221
Camden,Camden,NJ,New Jersey,39.9361,-75.1073
Longview,Longview,WA,Washington,46.1461,-122.963
Waukesha,Waukesha,WI,Wisconsin,43.0087,-88.2464
Maple Grove,Maple Grove,MN,Minnesota,45.1089,-93.4626
West Des Moines,West Des Moines,IA,Iowa,41.5521,-93.7806
Dale City,Dale City,VA,Virginia,38.6473,-77.3459
Tulare,Tulare,CA,California,36.1995,-119.34
Dublin,Dublin,CA,California,37.7161,-121.8963
North Richland Hills,North Richland Hills,TX,Texas,32.8604,-97.218
Eastvale,Eastvale,CA,California,33.9617,-117.5803
Apex,Apex,NC,North Carolina,35.7237,-78.8743
Guaynabo,Guaynabo,PR,Puerto Rico,18.3832,-66.1134
Hammond,Hammond,LA,Louisiana,30.5061,-90.4563
Blacksburg,Blacksburg,VA,Virginia,37.23,-80.4279
Baldwin Park,Baldwin Park,CA,California,34.0829,-117.9722
East Orange,East Orange,NJ,New Jersey,40.7651,-74.2117
Walnut Creek,Walnut Creek,CA,California,37.9024,-122.0399
Passaic,Passaic,NJ,New Jersey,40.8574,-74.1282
Gaithersburg,Gaithersburg,MD,Maryland,39.1346,-77.2131
Porterville,Porterville,CA,California,36.0643,-119.0338
Dubuque,Dubuque,IA,Iowa,42.5002,-90.707
Mount Vernon,Mount Vernon,WA,Washington,48.4203,-122.3115
Bethesda,Bethesda,MD,Maryland,38.9866,-77.1188
Redondo Beach,Redondo Beach,CA,California,33.8577,-118.3765
Corvallis,Corvallis,OR,Oregon,44.5698,-123.2779
Glens Falls,Glens Falls,NY,New York,43.3109,-73.6458
Watsonville,Watsonville,CA,California,36.9206,-121.7708
Fairbanks,Fairbanks,AK,Alaska,64.8353,-147.6533
Fajardo,Fajardo,PR,Puerto Rico,18.3331,-65.6589
Schenectady,Schenectady,NY,New York,42.8025,-73.9275
Brunswick,Brunswick,GA,Georgia,31.1449,-81.4746
Weston,Weston,FL,Florida,26.1006,-80.4054
Hanford,Hanford,CA,California,36.3274,-119.6549
Great Falls,Great Falls,MT,Montana,47.5022,-111.2996
Spring,Spring,TX,Texas,30.0613,-95.383
Shawnee,Shawnee,KS,Kansas,39.0158,-94.8076
Ames,Ames,IA,Iowa,42.0256,-93.6217
Grand Forks,Grand Forks,ND,North Dakota,47.9214,-97.0884
Gary,Gary,IN,Indiana,41.5905,-87.3473
South Hill,South Hill,WA,Washington,47.1198,-122.2853
Eagan,Eagan,MN,Minnesota,44.817,-93.1638
Delray Beach,Delray Beach,FL,Florida,26.455,-80.0905
Spring Hill,Spring Hill,TN,Tennessee,35.7437,-86.9116
Haverhill,Haverhill,MA,Massachusetts,42.7838,-71.0871
Rockville,Rockville,MD,Maryland,39.0834,-77.1553
Sebring,Sebring,FL,Florida,27.477,-81.453
Union City,Union City,CA,California,37.6032,-122.0181
Horizon West,Horizon West,FL,Florida,28.4417,-81.6146
El Paso de Robles,El Paso de Robles,CA,California,35.6394,-120.656
Palo Alto,Palo Alto,CA,California,37.3905,-122.1468
Yorba Linda,Yorba Linda,CA,California,33.889,-117.7714
Bay City,Bay City,MI,Michigan,43.5902,-83.8887
Alpharetta,Alpharetta,GA,Georgia,34.0704,-84.2738
Novi,Novi,MI,Michigan,42.4786,-83.4893
DeKalb,DeKalb,IL,Illinois,41.9314,-88.7481
Caldwell,Caldwell,ID,Idaho,43.6453,-116.6594
Sammamish,Sammamish,WA,Washington,47.6017,-122.0416
Union City,Union City,NJ,New Jersey,40.7675,-74.0323
Commerce City,Commerce City,CO,Colorado,39.8641,-104.843
Lima,Lima,OH,Ohio,40.741,-84.112
Juana Díaz,Juana Diaz,PR,Puerto Rico,18.0532,-66.5044
Palatine,Palatine,IL,Illinois,42.118,-88.043
Skokie,Skokie,IL,Illinois,42.036,-87.74
Port Charlotte,Port Charlotte,FL,Florida,26.9918,-82.114
Dalton,Dalton,GA,Georgia,34.769,-84.972
Greenwood,Greenwood,IN,Indiana,39.6019,-86.1073
Pflugerville,Pflugerville,TX,Texas,30.4515,-97.6018
Dundalk,Dundalk,MD,Maryland,39.2704,-76.4942
Malden,Malden,MA,Massachusetts,42.4305,-71.0576
Victoria,Victoria,TX,Texas,28.8287,-96.9849
Casper,Casper,WY,Wyoming,42.842,-106.3208
Kankakee,Kankakee,IL,Illinois,41.102,-87.8643
Albany,Albany,OR,Oregon,44.6272,-123.0965
Rowlett,Rowlett,TX,Texas,32.9155,-96.5489
Beaufort,Beaufort,SC,South Carolina,32.4597,-80.7235
Brentwood,Brentwood,CA,California,37.9356,-121.719
St. Cloud,St. Cloud,FL,Florida,28.2363,-81.2779
Castro Valley,Castro Valley,CA,California,37.7088,-122.0626
Kenner,Kenner,LA,Louisiana,30.0109,-90.2549
Waltham,Waltham,MA,Massachusetts,42.3889,-71.2423
Port Orange,Port Orange,FL,Florida,29.1085,-81.0137
Lynwood,Lynwood,CA,California,33.924,-118.2016
North Little Rock,North Little Rock,AR,Arkansas,34.7807,-92.2371
Bellevue,Bellevue,NE,Nebraska,41.1485,-95.939
Burnsville,Burnsville,MN,Minnesota,44.7648,-93.2793
Reston,Reston,VA,Virginia,38.9497,-77.3461
South San Francisco,South San Francisco,CA,California,37.6538,-122.4196
Laguna Niguel,Laguna Niguel,CA,California,33.5275,-117.705
Huntersville,Huntersville,NC,North Carolina,35.406,-80.8716
Sanford,Sanford,FL,Florida,28.7891,-81.2757
Millcreek,Millcreek,UT,Utah,40.6892,-111.8292
Coon Rapids,Coon Rapids,MN,Minnesota,45.1755,-93.3094
Hamilton,Hamilton,OH,Ohio,39.3939,-84.5653
Moore,Moore,OK,Oklahoma,35.3293,-97.4757
San Clemente,San Clemente,CA,California,33.4499,-117.6102
Hendersonville,Hendersonville,TN,Tennessee,36.3063,-86.5997
Eden Prairie,Eden Prairie,MN,Minnesota,44.8488,-93.4595
Lakewood,Lakewood,WA,Washington,47.1628,-122.5299
Bossier City,Bossier City,LA,Louisiana,32.5224,-93.6668
Richland,Richland,WA,Washington,46.2824,-119.2939
Council Bluffs,Council Bluffs,IA,Iowa,41.2369,-95.8516
Marietta,Marietta,GA,Georgia,33.9533,-84.5422
Bozeman,Bozeman,MT,Montana,45.6833,-111.0558
Wellington,Wellington,FL,Florida,26.6461,-80.2699
Pontiac,Pontiac,MI,Michigan,42.6493,-83.2878
Taylor,Taylor,MI,Michigan,42.226,-83.2688
La Habra,La Habra,CA,California,33.9282,-117.9515
Jupiter,Jupiter,FL,Florida,26.92,-80.1128
Woodland,Woodland,CA,California,38.6712,-121.75
Parker,Parker,CO,Colorado,39.5084,-104.7753
Dearborn Heights,Dearborn Heights,MI,Michigan,42.3164,-83.2769
Chapel Hill,Chapel Hill,NC,North Carolina,35.9271,-79.0391
Palm Harbor,Palm Harbor,FL,Florida,28.0847,-82.7481
Springfield,Springfield,OR,Oregon,44.0538,-122.9811
Encinitas,Encinitas,CA,California,33.0492,-117.261
Bristol,Bristol,CT,Connecticut,41.6812,-72.9407
Shoreline,Shoreline,WA,Washington,47.7564,-122.3426
Montebello,Montebello,CA,California,34.0155,-118.1108
Palm Beach Gardens,Palm Beach Gardens,FL,Florida,26.8466,-80.1679
Casa Grande,Casa Grande,AZ,Arizona,32.9069,-111.7624
La Mesa,La Mesa,CA,California,32.7703,-117.0204
Florence-Graham,Florence-Graham,CA,California,33.9682,-118.2447
White Plains,White Plains,NY,New York,41.022,-73.7547
Meriden,Meriden,CT,Connecticut,41.5369,-72.7946
Stonecrest,Stonecrest,GA,Georgia,33.6842,-84.1372
San Rafael,San Rafael,CA,California,37.9905,-122.5221
Taunton,Taunton,MA,Massachusetts,41.9036,-71.0943
Euless,Euless,TX,Texas,32.8508,-97.08
North Miami,North Miami,FL,Florida,25.9008,-80.1686
Wylie,Wylie,TX,Texas,33.0362,-96.5161
Pico Rivera,Pico Rivera,CA,California,33.9901,-118.0888
Madison,Madison,AL,Alabama,34.7114,-86.7626
Revere,Revere,MA,Massachusetts,42.4189,-71.004
Blue Springs,Blue Springs,MO,Missouri,39.0124,-94.2721
West Allis,West Allis,WI,Wisconsin,43.0068,-88.0296
Gardena,Gardena,CA,California,33.8943,-118.3072
Medford,Medford,MA,Massachusetts,42.4234,-71.1087
Herriman,Herriman,UT,Utah,40.4899,-112.017
Santee,Santee,CA,California,32.8554,-116.9851
Petaluma,Petaluma,CA,California,38.2423,-122.6266
Margate,Margate,FL,Florida,26.2466,-80.2119
Des Plaines,Des Plaines,IL,Illinois,42.0345,-87.9008
Monterey Park,Monterey Park,CA,California,34.0497,-118.1326
Kokomo,Kokomo,IN,Indiana,40.464,-86.1277
St. Peters,St. Peters,MO,Missouri,38.7825,-90.6061
National City,National City,CA,California,32.6654,-117.0983
The Hammocks,The Hammocks,FL,Florida,25.67,-80.4482
Towson,Towson,MD,Maryland,39.3944,-76.619
Taylorsville,Taylorsville,UT,Utah,40.6569,-111.9493
Hoboken,Hoboken,NJ,New Jersey,40.7452,-74.0281
Cupertino,Cupertino,CA,California,37.3168,-122.0466
Severn,Severn,MD,Maryland,39.1355,-76.6956
Carson City,Carson City,NV,Nevada,39.1511,-119.7476
Lenexa,Lenexa,KS,Kansas,38.9609,-94.8018
Lake Havasu City,Lake Havasu City,AZ,Arizona,34.5006,-114.3113
Coconut Creek,Coconut Creek,FL,Florida,26.2803,-80.1842
Midwest City,Midwest City,OK,Oklahoma,35.463,-97.371
Bentonville,Bentonville,AR,Arkansas,36.3547,-94.2305
Apopka,Apopka,FL,Florida,28.7015,-81.5316
St. Clair Shores,St. Clair Shores,MI,Michigan,42.4925,-82.8961
Bel Air South,Bel Air South,MD,Maryland,39.5022,-76.3113
Royal Oak,Royal Oak,MI,Michigan,42.5084,-83.1539
Bowie,Bowie,MD,Maryland,38.9549,-76.7406
Orland Park,Orland Park,IL,Illinois,41.6075,-87.8619
Kannapolis,Kannapolis,NC,North Carolina,35.4764,-80.6408
Brookhaven,Brookhaven,GA,Georgia,33.8743,-84.3314
Lacey,Lacey,WA,Washington,47.0462,-122.7933
Decatur,Decatur,AL,Alabama,34.5731,-86.9905
Kettering,Kettering,OH,Ohio,39.6956,-84.1494
Bradenton,Bradenton,FL,Florida,27.4901,-82.5757
Sarasota,Sarasota,FL,Florida,27.3387,-82.5432
Marana,Marana,AZ,Arizona,32.4355,-111.1558
Bartlett,Bartlett,TN,Tennessee,35.2337,-89.8195
Oak Lawn,Oak Lawn,IL,Illinois,41.7139,-87.7528
Kyle,Kyle,TX,Texas,29.9932,-97.8852
Smyrna,Smyrna,TN,Tennessee,35.9687,-86.5264
Highland,Highland,CA,California,34.1113,-117.165
Smyrna,Smyrna,GA,Georgia,33.8633,-84.5168
New Brunswick,New Brunswick,NJ,New Jersey,40.487,-74.445
Beaumont,Beaumont,CA,California,33.9076,-116.9766
Fountain Valley,Fountain Valley,CA,California,33.7105,-117.9514
Southaven,Southaven,MS,Mississippi,34.9514,-89.9786
DeSoto,DeSoto,TX,Texas,32.5992,-96.8633
Tigard,Tigard,OR,Oregon,45.4237,-122.7845
Perth Amboy,Perth Amboy,NJ,New Jersey,40.5202,-74.2724
Apple Valley,Apple Valley,MN,Minnesota,44.7457,-93.2004
Fountainebleau,Fountainebleau,FL,Florida,25.7723,-80.346
South Whittier,South Whittier,CA,California,33.9336,-118.0312
Berwyn,Berwyn,IL,Illinois,41.8433,-87.7909
Mount Prospect,Mount Prospect,IL,Illinois,42.0641,-87.9375
Texas City,Texas City,TX,Texas,29.4154,-94.9682
West Haven,West Haven,CT,Connecticut,41.2739,-72.9672
Chicopee,Chicopee,MA,Massachusetts,42.1764,-72.5719
Plainfield,Plainfield,NJ,New Jersey,40.6154,-74.4157
San Jacinto,San Jacinto,CA,California,33.797,-116.9916
Arcadia,Arcadia,CA,California,34.1342,-118.0373
West Sacramento,West Sacramento,CA,California,38.5557,-121.5505
Tinley Park,Tinley Park,IL,Illinois,41.567,-87.8049
